,CartID,ProductID,Price
2593,272,976,9.99
2594,272,318,30.99
2595,272,675,9.99
2596,272,1858,24.99
2597,6692,1868,24.99
2598,6692,330,19.99
2599,10786,898,19.99
2600,10786,592,30.99
2601,10786,847,19.99
2602,10786,502,14.99
2603,10786,483,19.99
2604,10697,684,9.99
2605,10697,1834,9.99
2606,10697,237,19.99
2607,8121,812,30.99
2608,8121,1769,19.99
2609,8121,1568,24.99
2610,8121,558,14.99
2611,8121,632,14.99
2612,8121,228,30.99
2613,8413,1686,19.99
2614,8413,873,30.99
2615,8413,987,14.99
2616,8413,1073,24.99
2617,8413,1788,14.99
2618,8413,653,9.99
2619,8413,599,14.99
2620,8413,973,24.99
2621,10927,314,19.99
2622,10927,791,30.99
2623,10927,1830,14.99
2624,2347,22,24.99
2625,2347,1848,30.99
2626,5970,554,24.99
2627,5970,935,9.99
2628,5970,111,19.99
2629,5970,923,30.99
2630,5970,1143,14.99
2631,5970,7,9.99
2632,5970,201,24.99
2633,4193,1233,30.99
2634,4193,1845,9.99
2635,4193,1631,14.99
2636,4193,488,24.99
2637,4193,970,9.99
2638,4193,465,24.99
2639,2304,1817,30.99
2640,2304,1645,19.99
2641,2304,469,24.99
2642,2304,1512,9.99
2643,1392,705,24.99
2644,1392,90,24.99
2645,1392,828,30.99
2646,1392,787,9.99
2647,1392,884,30.99
2648,3643,415,9.99
2649,394,1369,14.99
2650,394,803,30.99
2651,394,431,30.99
2652,394,709,30.99
2653,394,1832,9.99
2654,8248,246,9.99
2655,8248,750,30.99
2656,8248,71,19.99
2657,8248,1338,14.99
2658,8248,1411,19.99
2659,8248,610,19.99
2660,8248,877,14.99
2661,3668,513,14.99
2662,3668,643,30.99
2663,3668,1455,19.99
2664,10190,73,24.99
2665,10190,1822,24.99
2666,10190,888,9.99
2667,10190,1755,9.99
2668,10190,970,9.99
2669,2550,879,24.99
2670,10010,173,24.99
2671,3128,312,14.99
2672,3128,1551,9.99
2673,3128,1683,24.99
2674,3128,855,24.99
2675,3128,603,24.99
2676,3128,828,30.99
2677,3128,59,9.99
2678,3128,643,30.99
2679,389,1428,30.99
2680,10195,181,14.99
2681,10195,26,9.99
2682,10195,952,14.99
2683,10195,1055,24.99
2684,1663,1676,19.99
2685,1663,666,14.99
2686,1663,1234,24.99
2687,1663,995,19.99
2688,1663,1641,14.99
2689,1663,865,30.99
2690,1983,432,14.99
2691,1983,849,24.99
2692,1983,10,9.99
2693,1983,1058,9.99
2694,1983,1763,19.99
2695,1983,1266,24.99
2696,1983,1763,19.99
2697,379,1750,24.99
2698,379,840,24.99
2699,379,142,14.99
2700,379,1802,19.99
2701,6169,892,9.99
2702,6169,1013,14.99
2703,6169,849,24.99
2704,6169,1688,14.99
2705,6169,963,19.99
2706,6169,1385,30.99
2707,6169,50,14.99
2708,6169,281,30.99
2709,6542,1117,14.99
2710,10439,1338,14.99
2711,10439,929,9.99
2712,10439,1206,30.99
2713,10439,155,14.99
2714,9267,1324,30.99
2715,1609,251,9.99
2716,1609,1905,14.99
2717,10158,895,19.99
2718,10158,324,24.99
2719,10158,119,24.99
2720,10158,1420,24.99
2721,10158,1557,24.99
2722,2392,242,9.99
2723,2392,258,19.99
2724,2392,139,14.99
2725,2392,364,9.99
2726,2392,1397,14.99
2727,2392,1881,14.99
2728,11615,903,19.99
2729,11615,1885,19.99
2730,11615,66,9.99
2731,11615,160,14.99
2732,598,283,30.99
2733,598,1834,9.99
2734,598,1567,30.99
2735,598,497,24.99
2736,598,1199,9.99
2737,598,755,30.99
2738,598,1491,30.99
2739,5262,803,30.99
2740,5262,1113,30.99
2741,5262,149,9.99
2742,5985,1834,9.99
2743,5985,1338,14.99
2744,5985,908,24.99
2745,5985,225,30.99
2746,5985,145,14.99
2747,5985,1176,19.99
2748,5985,1310,14.99
2749,5985,1298,9.99
2750,10357,812,30.99
2751,10357,361,9.99
2752,10357,1549,24.99
2753,10357,1390,24.99
2754,10357,579,30.99
2755,4898,1614,24.99
2756,4898,1028,9.99
2757,4898,166,24.99
2758,10857,1760,30.99
2759,10857,649,30.99
2760,10857,21,14.99
2761,10857,917,24.99
2762,10857,1897,14.99
2763,10857,513,14.99
2764,10857,965,19.99
2765,5823,878,19.99
2766,5823,301,19.99
2767,5823,1756,19.99
2768,5823,431,30.99
2769,11847,405,14.99
2770,11847,723,24.99
2771,11847,729,14.99
2772,11847,315,24.99
2773,11847,272,9.99
2774,11847,540,9.99
2775,11847,650,9.99
2776,3375,773,24.99
2777,3375,200,9.99
2778,3375,1300,14.99
2779,6868,1075,24.99
2780,6868,1039,14.99
2781,6868,1806,30.99
2782,6868,967,19.99
2783,6868,389,19.99
2784,6868,200,9.99
2785,4106,1285,30.99
2786,4106,781,14.99
2787,7988,637,24.99
2788,7988,910,30.99
2789,7988,1506,19.99
2790,11656,1605,30.99
2791,11656,223,24.99
2792,11656,116,30.99
2793,11656,450,30.99
2794,11656,982,19.99
2795,5334,219,24.99
2796,5334,1894,30.99
2797,5334,1666,30.99
2798,5334,1529,24.99
2799,5334,1741,24.99
2800,5334,84,9.99
2801,5334,1319,24.99
2802,1972,483,19.99
2803,11571,547,14.99
2804,11571,1842,14.99
2805,11571,1581,19.99
2806,11571,809,19.99
2807,11571,1817,30.99
2808,11571,1086,24.99
2809,7619,702,24.99
2810,7619,1310,14.99
2811,7619,974,19.99
2812,7619,1915,24.99
2813,7619,1537,9.99
2814,7619,710,24.99
2815,7619,1064,19.99
2816,2300,1480,14.99
2817,2300,77,30.99
2818,2300,267,14.99
2819,2300,1817,30.99
2820,2300,195,14.99
2821,2300,857,24.99
2822,2300,1282,19.99
2823,2300,1417,19.99
2824,11966,977,9.99
2825,11966,273,9.99
2826,11966,674,14.99
2827,11966,1740,14.99
2828,11966,1510,30.99
2829,11966,463,19.99
2830,7901,948,24.99
2831,7901,774,24.99
2832,7901,1386,24.99
2833,7901,1879,19.99
2834,7901,1557,24.99
2835,7901,103,19.99
2836,7901,649,30.99
2837,4599,865,30.99
2838,2046,1516,30.99
2839,2046,284,30.99
2840,2046,1514,19.99
2841,2046,202,19.99
2842,2046,1432,30.99
2843,8327,1551,9.99
2844,8327,1101,19.99
2845,8327,1712,24.99
2846,12598,1862,19.99
2847,12598,784,9.99
2848,12598,1553,9.99
2849,12598,37,14.99
2850,12598,393,30.99
2851,12598,84,9.99
2852,3412,707,30.99
2853,3412,1587,24.99
2854,3412,1287,14.99
2855,3412,625,9.99
2856,3412,669,30.99
2857,3412,765,19.99
2858,3412,989,14.99
2859,218,48,30.99
2860,218,336,30.99
2861,218,60,24.99
2862,218,1101,19.99
2863,218,1142,14.99
2864,7359,1687,19.99
2865,7359,1748,24.99
2866,7359,1271,9.99
2867,7359,94,24.99
2868,7359,811,14.99
2869,7359,1342,14.99
2870,4290,1184,14.99
2871,4290,570,30.99
2872,4290,1478,30.99
2873,4290,1254,24.99
2874,10386,1712,24.99
2875,10386,1736,19.99
2876,10386,1918,14.99
2877,6404,116,30.99
2878,6404,745,30.99
2879,6404,193,30.99
2880,6404,255,19.99
2881,6404,957,14.99
2882,6404,1339,30.99
2883,2244,142,14.99
2884,2244,1400,24.99
2885,2244,601,24.99
2886,2244,405,14.99
2887,1977,605,14.99
2888,1977,1002,19.99
2889,1977,1166,9.99
2890,1977,1444,30.99
2891,1977,1384,30.99
2892,1977,1866,9.99
2893,5907,938,30.99
2894,5907,1623,9.99
2895,5907,21,14.99
2896,5907,1429,19.99
2897,5907,105,9.99
2898,5944,521,14.99
2899,5944,362,9.99
2900,3275,333,30.99
2901,4517,1321,14.99
2902,4517,654,19.99
2903,4517,1902,9.99
2904,4517,1890,14.99
2905,4517,404,30.99
2906,4517,1230,24.99
2907,4517,1053,9.99
2908,4517,1243,24.99
2909,1677,303,19.99
2910,1677,136,14.99
2911,1677,475,14.99
2912,1677,404,30.99
2913,2543,370,24.99
2914,2543,1774,19.99
2915,9642,760,9.99
2916,9642,897,30.99
2917,9642,707,30.99
2918,9642,1107,24.99
2919,9642,441,19.99
2920,9642,1704,14.99
2921,11930,368,14.99
2922,11930,1051,19.99
2923,11930,501,30.99
2924,4745,1495,9.99
2925,4745,328,30.99
2926,4745,152,9.99
2927,8402,91,30.99
2928,8402,710,24.99
2929,8402,1594,14.99
2930,8402,868,19.99
2931,8402,163,30.99
2932,8402,1219,14.99
2933,8402,1340,9.99
2934,6979,1927,9.99
2935,6979,1877,24.99
2936,6979,811,14.99
2937,6979,1183,30.99
2938,6979,1807,9.99
2939,6979,802,9.99
2940,6979,1274,9.99
2941,6979,1609,9.99
2942,5386,1505,14.99
2943,5386,825,30.99
2944,5386,1754,30.99
2945,5386,94,24.99
2946,5386,554,24.99
2947,5386,1851,14.99
2948,5386,1139,19.99
2949,5386,1820,14.99
2950,1042,700,24.99
2951,1042,1343,30.99
2952,1042,567,9.99
2953,11411,1621,19.99
2954,11411,652,14.99
2955,11411,866,30.99
2956,11411,24,19.99
2957,11411,1558,30.99
2958,11411,352,19.99
2959,11411,1387,24.99
2960,6540,1295,30.99
2961,6540,1381,19.99
2962,2096,322,9.99
2963,2096,1512,9.99
2964,2096,1817,30.99
2965,8416,765,19.99
2966,8416,1027,14.99
2967,8416,1042,14.99
2968,8416,505,19.99
2969,8416,266,24.99
2970,8416,1133,24.99
2971,8416,1843,14.99
2972,12413,1738,24.99
2973,12413,924,14.99
2974,12413,1898,30.99
2975,12413,1851,14.99
2976,12413,468,30.99
2977,9793,1539,30.99
2978,9793,642,19.99
2979,9793,189,14.99
2980,9793,673,24.99
2981,9793,1738,24.99
2982,9793,870,14.99
2983,1758,1205,14.99
2984,1758,1345,14.99
2985,1758,1710,24.99
2986,1758,1545,19.99
2987,1758,1762,24.99
2988,1758,981,24.99
2989,1758,1178,19.99
2990,6676,562,24.99
2991,6676,1865,9.99
2992,6676,286,24.99
2993,3988,1623,9.99
2994,3988,776,14.99
2995,10451,1078,24.99
2996,10451,1097,24.99
2997,10451,1523,14.99
2998,10451,884,30.99
2999,8395,1439,14.99
3000,8395,1471,24.99
3001,8395,1814,30.99
3002,8395,387,30.99
3003,8395,884,30.99
3004,8395,423,30.99
3005,8395,1047,19.99
3006,8395,88,14.99
3007,467,313,19.99
3008,467,778,9.99
3009,467,1603,9.99
3010,467,328,30.99
3011,467,1701,19.99
3012,467,964,30.99
3013,467,832,19.99
3014,2127,1514,19.99
3015,2127,1816,14.99
3016,2127,1297,24.99
3017,2127,1223,24.99
3018,2127,995,19.99
3019,2127,1567,30.99
3020,2127,353,14.99
3021,7169,1527,19.99
3022,10153,108,30.99
3023,10153,1296,30.99
3024,10153,791,30.99
3025,10153,647,14.99
3026,10153,199,30.99
3027,10153,1528,9.99
3028,10153,1641,14.99
3029,2089,164,30.99
3030,2089,1243,24.99
3031,3756,196,30.99
3032,3756,125,24.99
3033,10355,1102,30.99
3034,10355,1001,30.99
3035,10355,1919,19.99
3036,10355,671,9.99
3037,11755,392,30.99
3038,11755,731,19.99
3039,11755,724,30.99
3040,3925,873,30.99
3041,8764,1787,30.99
3042,8764,1864,9.99
3043,8764,847,19.99
3044,8764,1197,24.99
3045,8764,747,30.99
3046,3270,1871,14.99
3047,3270,982,19.99
3048,3270,638,9.99
3049,3270,935,9.99
3050,3270,948,24.99
3051,5052,1183,30.99
3052,5052,112,14.99
3053,5052,1166,9.99
3054,5052,429,9.99
3055,5052,71,19.99
3056,5052,151,19.99
3057,2762,1526,14.99
3058,2762,240,24.99
3059,2762,550,9.99
3060,2762,1663,14.99
3061,2762,730,19.99
3062,2762,109,24.99
3063,2762,1382,14.99
3064,2762,1568,24.99
3065,9638,1038,19.99
3066,9638,1098,9.99
3067,9638,1045,24.99
3068,9638,475,14.99
3069,9638,1670,30.99
3070,9638,145,14.99
3071,6164,585,19.99
3072,6164,1766,24.99
3073,6164,1609,9.99
3074,6164,1573,14.99
3075,6164,391,14.99
3076,6164,703,30.99
3077,6446,1462,9.99
3078,6446,311,19.99
3079,144,266,24.99
3080,144,980,14.99
3081,144,1629,30.99
3082,144,645,24.99
3083,144,249,24.99
3084,144,100,24.99
3085,12217,888,9.99
3086,12217,169,9.99
3087,12217,880,30.99
3088,12217,288,9.99
3089,12217,903,19.99
3090,12217,95,30.99
3091,2188,703,30.99
3092,2188,1083,9.99
3093,2188,1770,14.99
3094,2188,1883,30.99
3095,2188,980,14.99
3096,9155,440,9.99
3097,9155,133,30.99
3098,9155,1119,24.99
3099,9155,740,19.99
3100,9155,1618,24.99
3101,9155,1247,30.99
3102,9155,284,30.99
3103,3052,1313,30.99
3104,3052,1861,14.99
3105,3052,826,19.99
3106,10830,75,9.99
3107,10830,1370,24.99
3108,10830,690,24.99
3109,10830,875,19.99
3110,10830,566,14.99
3111,3823,1732,19.99
3112,3823,983,9.99
3113,3823,872,30.99
3114,3823,186,14.99
3115,10904,944,19.99
3116,10904,1843,14.99
3117,10904,1782,19.99
3118,10904,336,30.99
3119,10904,109,24.99
3120,10904,611,19.99
3121,10904,1110,19.99
3122,6510,689,19.99
3123,6510,1648,9.99
3124,6510,712,9.99
3125,6510,1091,30.99
3126,12341,1248,9.99
3127,12341,1811,19.99
3128,12341,313,19.99
3129,12341,350,30.99
3130,3777,1316,24.99
3131,3777,532,9.99
3132,3777,987,14.99
3133,3777,262,30.99
3134,3777,105,9.99
3135,3777,166,24.99
3136,6433,489,19.99
3137,6433,1336,24.99
3138,6433,1100,9.99
3139,6433,946,19.99
3140,6433,1697,9.99
3141,6433,799,24.99
3142,6433,1918,14.99
3143,844,489,19.99
3144,844,941,9.99
3145,844,1873,9.99
3146,844,1585,30.99
3147,844,1618,24.99
3148,844,1232,30.99
3149,6248,310,19.99
3150,6248,1135,9.99
3151,6248,1880,14.99
3152,6248,364,9.99
3153,6248,1592,14.99
3154,6248,1741,24.99
3155,6248,712,9.99
3156,7334,298,19.99
3157,7334,1372,24.99
3158,7334,134,14.99
3159,10311,105,9.99
3160,10311,1223,24.99
3161,10311,770,19.99
3162,1588,1782,19.99
3163,1588,674,14.99
3164,1588,1852,30.99
3165,1588,1393,24.99
3166,5241,1357,14.99
3167,5241,610,19.99
3168,5241,762,24.99
3169,5241,1377,19.99
3170,5241,1914,14.99
3171,5241,1794,19.99
3172,5241,828,30.99
3173,5241,1641,14.99
3174,8488,461,19.99
3175,5881,1903,30.99
3176,5881,1557,24.99
3177,5881,701,24.99
3178,5881,770,19.99
3179,767,1112,24.99
3180,767,830,9.99
3181,767,685,14.99
3182,767,910,30.99
3183,767,142,14.99
3184,767,1676,19.99
3185,767,8,9.99
3186,767,986,9.99
3187,1596,1772,19.99
3188,1596,13,24.99
3189,1596,631,9.99
3190,1596,737,30.99
3191,1596,962,24.99
3192,1596,1907,14.99
3193,1596,522,9.99
3194,3167,1330,19.99
3195,3167,1709,30.99
3196,3167,1762,24.99
3197,2253,949,19.99
3198,2253,1720,9.99
3199,6379,946,19.99
3200,9379,356,14.99
3201,9379,47,19.99
3202,9379,1471,24.99
3203,9379,1862,19.99
3204,9379,1094,19.99
3205,9379,92,14.99
3206,9379,1517,19.99
3207,6101,763,30.99
3208,6101,204,30.99
3209,6101,1677,24.99
3210,6101,1793,24.99
3211,6101,1798,24.99
3212,6101,855,24.99
3213,6101,914,30.99
3214,6101,529,19.99
3215,9220,1328,19.99
3216,9220,11,19.99
3217,9220,7,9.99
3218,9862,375,14.99
3219,9862,1183,30.99
3220,9862,1686,19.99
3221,9862,343,19.99
3222,6025,766,24.99
3223,6025,1806,30.99
3224,6025,1923,14.99
3225,6025,618,14.99
3226,6025,239,14.99
3227,6025,678,9.99
3228,8047,181,14.99
3229,8047,228,30.99
3230,8047,193,30.99
3231,8047,1642,9.99
3232,8047,886,14.99
3233,10513,1838,30.99
3234,11935,1775,9.99
3235,11935,73,24.99
3236,11935,1658,24.99
3237,11935,1600,19.99
3238,11935,542,19.99
3239,11935,102,30.99
3240,11935,394,24.99
3241,11935,1881,14.99
3242,12077,1085,24.99
3243,12077,496,19.99
3244,12077,584,19.99
3245,12077,555,30.99
3246,12077,13,24.99
3247,12077,1299,9.99
3248,8822,922,19.99
3249,8822,870,14.99
3250,8822,877,14.99
3251,8822,1463,19.99
3252,8822,1412,24.99
3253,10797,8,9.99
3254,10797,365,9.99
3255,10797,1689,14.99
3256,10797,1529,24.99
3257,10797,1915,24.99
3258,6943,1242,24.99
3259,6943,264,9.99
3260,6943,1668,30.99
3261,6943,144,19.99
3262,6943,224,30.99
3263,6943,123,24.99
3264,6943,911,14.99
3265,6943,169,9.99
3266,4769,1093,14.99
3267,4769,821,9.99
3268,4769,1346,19.99
3269,5589,310,19.99
3270,5589,793,30.99
3271,5589,282,9.99
3272,5589,1171,30.99
3273,11664,145,14.99
3274,11664,573,24.99
3275,11664,1532,9.99
3276,11664,1763,19.99
3277,11664,79,14.99
3278,11664,350,30.99
3279,11664,1816,14.99
3280,6520,63,30.99
3281,6520,92,14.99
3282,6520,1310,14.99
3283,6520,747,30.99
3284,6520,1404,9.99
3285,7790,1198,19.99
3286,7790,1595,9.99
3287,7790,134,14.99
3288,7790,1111,14.99
3289,7790,1661,24.99
3290,10695,1390,24.99
3291,10695,1141,14.99
3292,10695,650,9.99
3293,10695,1906,30.99
3294,10695,179,14.99
3295,10695,333,30.99
3296,10695,1787,30.99
3297,11768,586,30.99
3298,11768,1328,19.99
3299,11768,1697,9.99
3300,11768,1294,24.99
3301,11768,554,24.99
3302,11768,655,9.99
3303,2623,627,19.99
3304,2623,148,19.99
3305,2623,625,9.99
3306,2623,498,9.99
3307,5791,654,19.99
3308,5791,1701,19.99
3309,5791,1419,9.99
3310,5791,997,9.99
3311,5791,1558,30.99
3312,5791,151,19.99
3313,9092,204,30.99
3314,9092,1609,9.99
3315,9092,83,24.99
3316,9092,976,9.99
3317,9092,474,19.99
3318,9221,1727,14.99
3319,9221,1681,9.99
3320,9221,341,30.99
3321,9221,989,14.99
3322,9221,1216,19.99
3323,6719,973,24.99
3324,6719,272,9.99
3325,6719,1283,14.99
3326,6719,1642,9.99
3327,7989,498,9.99
3328,7989,1210,30.99
3329,10149,168,30.99
3330,10149,534,9.99
3331,10149,475,14.99
3332,10149,194,9.99
3333,10149,445,9.99
3334,10149,373,14.99
3335,10149,1116,14.99
3336,10149,540,9.99
3337,8256,780,24.99
3338,8256,1832,9.99
3339,8256,1044,14.99
3340,8256,398,9.99
3341,9566,49,19.99
3342,9566,1558,30.99
3343,9566,322,9.99
3344,9566,1409,24.99
3345,9566,226,9.99
3346,9566,154,19.99
3347,10253,802,9.99
3348,10253,1851,14.99
3349,10253,1836,30.99
3350,5785,1755,9.99
3351,5785,1148,14.99
3352,5785,960,24.99
3353,5785,1260,14.99
3354,5785,422,9.99
3355,5785,882,9.99
3356,5785,155,14.99
3357,386,540,9.99
3358,386,42,9.99
3359,386,1178,19.99
3360,8802,1344,24.99
3361,8802,55,24.99
3362,8802,1657,9.99
3363,8802,1078,24.99
3364,2184,1442,19.99
3365,2184,561,30.99
3366,2184,659,9.99
3367,2184,694,24.99
3368,2184,548,24.99
3369,2184,1079,19.99
3370,2184,305,9.99
3371,6643,1443,19.99
3372,6643,1242,24.99
3373,9641,697,19.99
3374,9641,1783,19.99
3375,9641,30,24.99
3376,9641,1172,24.99
3377,9641,1233,30.99
3378,9641,385,9.99
3379,9641,1399,14.99
3380,5862,557,19.99
3381,11841,1518,9.99
3382,11841,1348,30.99
3383,11841,474,19.99
3384,11841,256,19.99
3385,11841,1236,24.99
3386,11841,1639,30.99
3387,11841,610,19.99
3388,11841,896,30.99
3389,6555,894,24.99
3390,6555,368,14.99
3391,6555,1878,24.99
3392,6555,1868,24.99
3393,6555,91,30.99
3394,6555,517,9.99
3395,7059,1291,24.99
3396,7059,977,9.99
3397,7059,1804,9.99
3398,1459,719,14.99
3399,1459,1662,19.99
3400,1459,1230,24.99
3401,537,994,24.99
3402,537,1291,24.99
3403,537,695,19.99
3404,10394,1258,24.99
3405,3231,439,14.99
3406,3231,792,30.99
3407,3231,1827,24.99
3408,3231,1815,30.99
3409,3231,896,30.99
3410,3231,934,9.99
3411,6307,76,14.99
3412,6307,1495,9.99
3413,6307,508,30.99
3414,8966,1855,30.99
3415,5626,1136,14.99
3416,5626,1227,9.99
3417,5626,569,30.99
3418,5626,1318,30.99
3419,5626,859,24.99
3420,5626,1541,19.99
3421,5626,801,30.99
3422,2813,568,9.99
3423,2813,714,9.99
3424,5169,179,14.99
3425,5169,1581,19.99
3426,5169,1244,24.99
3427,5169,521,14.99
3428,5169,1769,19.99
3429,5169,889,19.99
3430,5169,847,19.99
3431,2075,1109,14.99
3432,2075,1323,14.99
3433,2075,28,19.99
3434,11428,1875,14.99
3435,11428,281,30.99
3436,11428,1004,14.99
3437,11428,76,14.99
3438,11428,394,24.99
3439,11428,882,9.99
3440,11428,1139,19.99
3441,252,1160,9.99
3442,252,380,30.99
3443,252,548,24.99
3444,252,702,24.99
3445,252,10,9.99
3446,7450,1798,24.99
3447,7450,1845,9.99
3448,12251,38,24.99
3449,12251,642,19.99
3450,12251,1688,14.99
3451,12251,248,9.99
3452,12251,989,14.99
3453,12251,1383,24.99
3454,12251,1494,9.99
3455,2268,793,30.99
3456,2268,1175,9.99
3457,2268,1603,9.99
3458,4920,132,30.99
3459,4920,1915,24.99
3460,4920,1798,24.99
3461,4920,249,24.99
3462,1694,967,19.99
3463,1694,255,19.99
3464,1694,1593,19.99
3465,1694,1077,19.99
3466,11828,1724,19.99
3467,11828,1842,14.99
3468,11828,822,9.99
3469,11828,1883,30.99
3470,11828,861,30.99
3471,11828,74,19.99
3472,11828,205,30.99
3473,10183,1266,24.99
3474,10183,549,14.99
3475,10183,478,9.99
3476,10183,336,30.99
3477,10183,1670,30.99
3478,10183,227,14.99
3479,10183,545,19.99
3480,10183,127,9.99
3481,11313,521,14.99
3482,6030,1713,24.99
3483,6030,952,14.99
3484,6030,1027,14.99
3485,6030,1721,30.99
3486,6030,112,14.99
3487,7751,882,9.99
3488,7751,898,19.99
3489,7751,1697,9.99
3490,7751,138,19.99
3491,7751,1240,24.99
3492,7751,25,30.99
3493,12193,913,24.99
3494,12193,1847,19.99
3495,1745,278,30.99
3496,6430,1294,24.99
3497,6430,1283,14.99
3498,6430,1829,9.99
3499,6430,1781,24.99
3500,12356,275,9.99
3501,12356,970,9.99
3502,4774,917,24.99
3503,4774,216,9.99
3504,4774,253,9.99
3505,4774,970,9.99
3506,4774,1166,9.99
3507,4774,431,30.99
3508,10462,1101,19.99
3509,10462,432,14.99
3510,10817,1189,19.99
3511,10817,1512,9.99
3512,10817,1889,9.99
3513,10817,1861,14.99
3514,293,1278,19.99
3515,9586,1473,19.99
3516,9586,624,9.99
3517,3538,769,24.99
3518,3538,1285,30.99
3519,3538,1070,30.99
3520,3538,685,14.99
3521,3538,390,14.99
3522,3538,84,9.99
3523,3538,871,30.99
3524,3538,327,14.99
3525,4412,894,24.99
3526,4412,1709,30.99
3527,4412,967,19.99
3528,4412,1418,9.99
3529,4412,739,30.99
3530,4412,1546,30.99
3531,10691,398,9.99
3532,10691,1743,9.99
3533,10691,764,19.99
3534,10691,682,14.99
3535,10691,806,9.99
3536,10691,1536,24.99
3537,10691,113,30.99
3538,10691,1191,9.99
3539,9296,1561,14.99
3540,9296,379,9.99
3541,9296,425,9.99
3542,9296,1159,19.99
3543,9296,1292,14.99
3544,9296,730,19.99
3545,9296,1610,19.99
3546,9296,581,24.99
3547,2107,1482,9.99
3548,2107,513,14.99
3549,2107,1380,9.99
3550,2107,1070,30.99
3551,2107,1491,30.99
3552,12397,42,9.99
3553,12397,1205,14.99
3554,12397,249,24.99
3555,12397,309,14.99
3556,12397,12,30.99
3557,12397,220,14.99
3558,7900,420,30.99
3559,7900,1167,9.99
3560,7900,186,14.99
3561,4046,1584,14.99
3562,4046,1240,24.99
3563,4046,1555,14.99
3564,4046,897,30.99
3565,4046,1677,24.99
3566,4046,919,24.99
3567,4046,1392,24.99
3568,6870,531,24.99
3569,6870,1562,19.99
3570,6870,1427,9.99
3571,6870,1735,30.99
3572,6870,1308,9.99
3573,6870,1566,30.99
3574,6870,560,30.99
3575,6870,356,14.99
3576,7827,1368,14.99
3577,7827,90,24.99
3578,7827,1053,9.99
3579,7827,967,19.99
3580,7827,11,19.99
3581,9459,1529,24.99
3582,9459,687,14.99
3583,9459,886,14.99
3584,9459,1193,19.99
3585,9459,1470,24.99
3586,9459,394,24.99
3587,10500,1915,24.99
3588,10500,36,14.99
3589,11178,866,30.99
3590,11178,1316,24.99
3591,11178,1875,14.99
3592,11178,735,19.99
3593,11178,1094,19.99
3594,2996,1364,9.99
3595,2996,142,14.99
3596,2996,980,14.99
3597,4758,188,19.99
3598,4758,151,19.99
3599,4758,1815,30.99
3600,4758,1146,24.99
3601,3201,1873,9.99
3602,2551,1110,19.99
3603,2551,835,9.99
3604,2361,1213,19.99
3605,2361,562,24.99
3606,2361,1861,14.99
3607,2361,1131,9.99
3608,2361,497,24.99
3609,2361,715,19.99
3610,2361,1825,9.99
3611,2361,395,24.99
3612,8647,1410,14.99
3613,8647,1131,9.99
3614,8647,377,30.99
3615,8647,1105,30.99
3616,8647,1382,14.99
3617,8647,1729,24.99
3618,8647,1143,14.99
3619,7700,1870,9.99
3620,7594,962,24.99
3621,7594,1204,24.99
3622,7594,1373,14.99
3623,846,282,9.99
3624,10507,1734,30.99
3625,10507,329,30.99
3626,10507,1669,19.99
3627,10507,437,14.99
3628,10507,1612,19.99
3629,10507,1497,9.99
3630,10507,1153,24.99
3631,9573,750,30.99
3632,4635,634,30.99
3633,5605,411,24.99
3634,5605,1684,14.99
3635,5605,876,24.99
3636,5605,904,9.99
3637,5605,1527,19.99
3638,5605,658,19.99
3639,6597,601,24.99
3640,6597,656,19.99
3641,6597,1712,24.99
3642,6597,1889,9.99
3643,8454,1478,30.99
3644,8454,1171,30.99
3645,8454,1313,30.99
3646,8454,18,14.99
3647,11962,1365,19.99
3648,11962,1904,14.99
3649,170,547,14.99
3650,170,1354,24.99
3651,170,873,30.99
3652,4119,478,9.99
3653,10157,112,14.99
3654,10157,1064,19.99
3655,10157,616,19.99
3656,9592,1106,30.99
3657,9592,843,9.99
3658,9592,1564,9.99
3659,1867,1307,19.99
3660,1867,1549,24.99
3661,1867,434,14.99
3662,550,1215,9.99
3663,550,1724,19.99
3664,550,611,19.99
3665,550,1247,30.99
3666,550,506,9.99
3667,550,1587,24.99
3668,8152,382,14.99
3669,8152,1905,14.99
3670,8152,261,9.99
3671,8152,538,9.99
3672,8152,156,30.99
3673,8152,220,14.99
3674,8152,1845,9.99
3675,4897,187,9.99
3676,4897,677,24.99
3677,4897,1025,9.99
3678,4897,105,9.99
3679,4897,1007,14.99
3680,4408,760,9.99
3681,4408,980,14.99
3682,4408,1324,30.99
3683,4408,690,24.99
3684,4408,1761,19.99
3685,4408,526,9.99
3686,4408,1337,24.99
3687,4408,42,9.99
3688,1022,950,19.99
3689,1022,333,30.99
3690,1022,558,14.99
3691,1022,1535,24.99
3692,1022,1675,19.99
3693,1022,737,30.99
3694,5001,1848,30.99
3695,5001,1333,14.99
3696,5001,626,19.99
3697,5001,1620,24.99
3698,5001,175,14.99
3699,5001,1228,14.99
3700,5001,1101,19.99
3701,2821,442,14.99
3702,2821,1320,30.99
3703,2821,1572,19.99
3704,2821,1657,9.99
3705,2821,1898,30.99
3706,2821,909,9.99
3707,2821,1558,30.99
3708,2821,1592,14.99
3709,11798,950,19.99
3710,11798,1220,19.99
3711,11798,930,24.99
3712,11798,592,30.99
3713,11798,1190,30.99
3714,11798,583,14.99
3715,11798,606,9.99
3716,11798,865,30.99
3717,11064,718,9.99
3718,11064,1754,30.99
3719,8961,1801,30.99
3720,8961,1399,14.99
3721,8961,468,30.99
